11:17, 1345.79532064198
11:17, 1345.4902875508049
11:17, 1345.4660174109224
11:17, 1345.44174727104
11:17, 1345.4611513680252
11:17, 1346.1108019965554
11:17, 1346.249700628225
11:17, 1346.0086523934938
11:16, 1346.026769892717
11:16, 1346.7143259567
11:16, 1347.2373238585105
11:16, 1347.812536102722
11:16, 1348.0683805851952
11:16, 1348.419292937262
11:16, 1348.6250404448829
11:16, 1348.9064899630746
11:16, 1348.8512772119132
11:16, 1349.440272841546
11:16, 1349.8964193072084
11:16, 1350.308891536003
11:16, 1350.7184521490067
11:16, 1351.2365612057938
11:16, 1351.8314122789689
11:16, 1352.3329971723601
11:16, 1354.2055706284214
11:15, 1355.0547852258933
11:15, 1355.9039998233652
11:15, 1356.826004815617
11:15, 1357.7188936499565
11:15, 1358.655456721164
11:15, 1359.650252108195
11:15, 1360.6887217320939
11:15, 1361.6544009612132
11:15, 1362.3646433606234
11:15, 1364.2603838687482
11:15, 1364.5351183812406
11:15, 1365.6027041630514
11:15, 1366.6994061027738
11:15, 1367.3448075948631
11:15, 1368.514299929365
11:15, 1369.4363049216165
11:15, 1370.3583099138682
11:15, 1371.2511987482078
11:14, 1372.056739108812
11:14, 1372.8622794694163
11:14, 1373.3475420929906
11:14, 1373.8619208744767
11:14, 1374.361741577007
11:14, 1374.715981489978
11:14, 1374.8809663765223
11:14, 1375.2643224474054
11:14, 1375.6621167076185
11:14, 1375.3613629571996
11:14, 1375.2206281856697
11:14, 1374.788731835022
11:14, 1374.4005097212416
11:14, 1374.0559618443292
11:14, 1373.7550882042844
11:14, 1373.585237274843
11:13, 1373.4299444243572
11:13, 1373.2309773370039
11:13, 1373.0028940917387
11:13, 1372.7456946885618
11:13, 1373.1554419517242
11:13, 1372.0711570136928
11:13, 1371.8285156894717
11:13, 1371.527642049427
11:13, 1371.2839745222439
11:13, 1370.7657559008226
11:13, 1370.4648822607778
11:13, 1370.1494505417772
11:13, 1369.426392612011
11:13, 1368.9508220244954
11:13, 1368.6790645423625
11:13, 1368.1015874021555
11:13, 1367.800713762111
11:12, 1367.4561658851985
11:12, 1367.1407341661977
11:12, 1366.8107443682413
11:12, 1366.4079641755052
11:12, 1365.9469516669453
11:12, 1365.3549164477824
11:12, 1364.835671623399
11:12, 1364.1999621673685
11:12, 1363.7279883542008
11:12, 1362.0686253659483
11:12, 1362.902603041443
11:12, 1362.1472530097176
11:12, 1361.060243106054
11:12, 1360.1479301498612
11:12, 1359.3666399042713
11:12, 1358.5562335007698
11:12, 1357.5711301497975
11:12, 1356.6442591146488
11:11, 1355.7756203953236
11:11, 1354.7322847285275
11:11, 1353.2054590839625
11:11, 1351.7990611036494
11:11, 1351.1218611225945
11:11, 1350.5443839823874
11:11, 1349.6611871841064
11:11, 1348.384946703426
11:11, 1346.7639511552002
11:11, 1345.2308053126885
11:11, 1343.638968489522
11:11, 1341.9114031117983
11:11, 1340.7807189712669
11:11, 1339.7373833044708
11:11, 1338.9415349799253
11:11, 1338.3058255238946
11:11, 1337.670116067864
11:10, 1337.1945454803483
11:10, 1336.83543952448
11:10, 1336.723820910862
11:10, 1336.2919245602143
11:10, 1336.23853826242
11:10, 1336.2433842804494
11:10, 1336.2773464563904
11:10, 1336.2676343954638
11:10, 1336.2945324997397
11:10, 1336.2773264315226
11:10, 1336.107475502081
11:10, 1335.8211599409922
11:10, 1335.8260059590216
11:10, 1335.8308519770508
11:10, 1335.8356979950802
11:10, 1335.8405440131096
11:10, 1335.8453900311388
11:09, 1335.8502360491682
11:09, 1335.8550820671976
11:09, 1335.8599280852268
11:09, 1335.8647741032562
11:09, 1335.8678579329112
